Trip_Distance_km,Passenger_Count,Traffic_Conditions,Base_Fare,Per_Km_Rate,Per_Minute_Rate,Trip_Duration_Minutes,Time_of_Day_Morning,Day_of_Week_Weekend,Weather_Rain,Weather_Snow,Distance_Per_Minute,Is_Long_Trip,Cost_Interaction,Passenger_Density
1.1097575369340285,0.5070488816530028,-0.9832610946268047,1.505455042023411,-0.03021096115292754,1.8402875422155196,0.569368840339905,0.0,0.0,0.0,0.0,-0.08224484003219466,1.245399698154478,1.2941242443224195,-0.5175160080909483
0.7622086865923793,0.5070488816530028,1.6922792989155206,1.2931134018182526,1.2833090889743517,-1.6230726926155994,0.7931604056335102,0.0,1.0,0.0,0.0,-0.23067007160481456,1.245399698154478,-0.8746176091913135,-0.4677211337071906
-0.8048550466246408,0.5070488816530028,-0.9832610946268047,0.7268690279378328,-0.03021096115292754,-1.267856258273946,0.7028137394736098,1.0,0.0,0.0,0.0,-0.6377215606042896,-0.8029550685469661,-0.9357162840916523,0.42909226364174086
-0.8816870625013555,-0.4199143389192141,1.6922792989155206,-1.396547374113744,0.06531776976542013,0.41942180484890695,-0.6507900220740154,0.0,0.0,0.0,0.0,-0.5207609397287105,-0.8029550685469661,0.34578925612570915,0.1231490276835261
-0.8775618535952231,1.4340121022252195,1.6922792989155206,0.9746009415105167,-0.9138517221476427,1.2186587821176265,-0.8972480654501395,0.0,0.0,0.0,0.0,-0.45699681755876015,-0.8029550685469661,0.017318602174315093,1.0660153280873228
-0.5722963945414306,1.4340121022252195,-0.9832610946268047,1.0807717616130954,1.2833090889743517,-0.7350316067614663,1.6864111897868723,1.0,0.0,0.0,0.0,-0.6337737484639859,-0.8029550685469661,0.049695677762528694,0.4009650148223204
-0.015393192213565485,1.4340121022252195,-0.9832610946268047,0.9392106681429901,0.8534297998417878,-0.8238357153468794,1.5666938759707498,0.0,1.0,1.0,0.0,-0.5134558099651569,-0.8029550685469661,-0.23073157370312813,-0.08022623103273283
-0.24949879763657537,1.4340121022252195,-0.9832610946268047,-1.3729538585353933,1.7609527435660897,1.0410505649467996,-0.14414635000418483,0.0,0.0,0.0,0.0,-0.3461002434538957,-0.8029550685469661,2.326535186869169,0.06740131101571989
-0.6052980657904892,-0.4199143389192141,-0.9832610946268047,0.5027306299434998,-1.2004379149026854,-1.534268584030186,-0.007828235338893484,1.0,0.0,0.0,0.0,-0.5077044766143362,-0.8029550685469661,-1.4339054794328758,-0.19205850402604377
0.2047898331512478,-1.3468775594914308,-0.9832610946268047,1.175145823926499,-0.9377339048772295,-0.37981517241981294,-0.16234338170423546,0.0,1.0,1.0,0.0,-0.1605304168584654,1.245399698154478,-0.7947193420139476,-0.6704411475995475
-0.9884268429475297,1.4340121022252195,0.354509102144358,0.26679547415999105,-0.9854982703364034,0.06420537050725345,-0.2651406485010128,1.0,0.0,0.0,0.0,-0.6268218640630187,-0.8029550685469661,-0.6067234192436747,1.5280372667991646
4.070293636236232,-0.4199143389192141,-0.9832610946268047,0.5145273877326749,1.0922516271376566,0.2418135876780802,-1.2474611141335699,0.0,1.0,1.0,0.0,4.461787928147959,1.245399698154478,0.9327543038862277,-0.7360380496805512
-0.4155384561084019,-1.3468775594914308,-0.9832610946268047,-0.14609104846114893,-1.0810270012547507,0.8634423477759734,-0.2574787404167809,0.0,0.0,0.0,0.0,-0.3867748328403975,-0.8029550685469661,-0.30279667743173294,-0.5720268103308999
-0.18865196627112346,0.5070488816530028,-0.9832610946268047,0.10164086511153496,-1.510906290387315,-0.4686192810052263,0.1498793727282118,0.0,0.0,1.0,0.0,-0.386655277641526,-0.8029550685469661,-1.1393785337594482,-0.19060933090242424
0.6425776283145416,-1.3468775594914308,-0.9832610946268047,0.01906356058730717,-0.03021096115292754,0.5082259134343199,-1.7403772008858183,0.0,0.0,0.0,0.0,4.683756305527431,1.245399698154478,0.33847830357353154,-0.7046792850252073
-0.8368254156471664,0.5070488816530028,1.6922792989155206,0.4909338721543241,-1.6541993867648361,0.3306176962634936,-0.19267176787098658,0.0,0.0,1.0,0.0,-0.5721569328250293,-0.8029550685469661,-0.9607824071276886,0.4955522232416108
5.728358337115417,1.4340121022252195,0.354509102144358,-1.490921436427147,1.235544723515178,0.2418135876780802,1.0456841262429843,0.0,1.0,1.0,0.0,0.921040190883406,1.245399698154478,1.0330187960303738,-0.683556820617208
0.15580297739092636,-1.3468775594914308,1.6922792989155206,-0.22866835298537672,-0.4362080675559046,0.5970300220197332,0.6737623379875637,0.0,0.0,0.0,0.0,-0.3720861213855136,1.245399698154478,0.08259496424732662,-0.6654445143382385
-1.2235637505970727,-0.4199143389192141,0.354509102144358,-0.7359289379199202,1.259426906244765,-0.8238357153468794,0.5087120680064032,0.0,0.0,0.0,0.0,-0.7479822580369943,-0.8029550685469661,-0.053179868864537065,1.6052886202986258
0.19396115977265035,-1.3468775594914308,-0.9832610946268047,0.16062465405741239,0.23249304887252853,-1.4454644754447725,1.5162529810828898,1.0,0.0,0.0,0.0,-0.46560815057265675,1.245399698154478,-0.9884595846466454,-0.6693623555805736
-0.9100478737310154,-1.3468775594914308,0.354509102144358,-1.3021733118003407,1.474366550811047,-1.267856258273946,-1.7569780017349872,0.0,0.0,0.0,0.0,0.5861043252517609,-0.8029550685469661,-0.4422269868196855,-0.3298513934105681
-1.1766394992898173,-1.3468775594914308,-0.9832610946268047,0.6678852389919558,1.5698952817293943,-0.9126398239322927,0.2220290071880618,1.0,0.0,0.0,0.0,-0.7261427107067047,-0.8029550685469661,-0.016102895207066866,0.172002773166458
1.0566454722675747,-0.4199143389192141,-0.9832610946268047,1.0453814882455688,-1.725845934953597,0.06420537050725345,1.067712111985151,1.0,1.0,0.0,0.0,-0.21060934823162364,1.245399698154478,-1.0923795530668798,-0.618417188938199
1.098928863555431,-0.4199143389192141,-0.9832610946268047,-1.1960024916977614,-1.4870241076577282,1.30746289070304,0.1642454503861466,1.0,0.0,0.0,0.0,0.047072257460188026,1.245399698154478,-0.4897481784088381,-0.6219956240446551
0.7013618552269274,-1.3468775594914308,-0.9832610946268047,-1.4083441319029193,-0.8422051739588818,0.77463823919056,-0.63386997505467,0.0,0.0,0.0,0.0,0.3226019674485911,1.245399698154478,-0.14508898666333725,-0.7082126462233053
-0.5712650923148974,-0.4199143389192141,-0.9832610946268047,-1.254986280643639,0.6384901552755056,1.129854673532213,-1.3228032102951828,0.0,0.0,0.0,0.0,0.07943847979740051,-0.8029550685469661,1.3985664236392379,-0.21707022208402532
-1.0941353211671707,1.4340121022252195,-0.9832610946268047,1.3285036751857793,1.4266021853518733,-0.4686192810052263,1.435483700028279,0.0,0.0,0.0,0.0,-0.7335738914510818,-0.8029550685469661,0.4021880329567907,2.2410641714954305
0.3878459783608701,0.5070488816530028,0.354509102144358,0.08984410732235978,-0.03021096115292754,-0.29101106383439956,-0.0946631936268543,1.0,0.0,0.0,0.0,-0.1125679982391346,1.245399698154478,-0.23490926087580127,-0.3929499104464873
-0.22887275310591376,-1.3468775594914308,-0.9832610946268047,-0.12249753288279806,0.42355051070922334,-0.024598738078159932,1.4006858674790599,0.0,0.0,0.0,0.0,-0.545813852474814,-0.8029550685469661,0.2439581312918106,-0.6122077595671358
-1.0327728386884523,-0.4199143389192141,-0.9832610946268047,-1.396547374113744,-1.0810270012547507,-1.001443932517706,0.32769948951642597,0.0,1.0,0.0,0.0,-0.6839994060228144,-0.8029550685469661,-1.1581781260364754,0.4744538233686361
-0.09016260363721398,-0.4199143389192141,1.6922792989155206,0.5263241455218507,1.1400159925968303,-1.534268584030186,0.6520535984155738,0.0,0.0,0.0,0.0,-0.43674401595049844,-0.8029550685469661,-0.819785465049984,-0.4361357607910896
-1.2539871662797986,1.4340121022252195,-0.9832610946268047,1.2931134018182526,1.7131883781069157,0.41942180484890695,1.1296458689993583,0.0,0.0,0.0,0.0,-0.7649042472212126,-0.8029550685469661,1.5708960195119883,4.824154831327075
0.9566091562938657,-0.4199143389192141,-0.9832610946268047,0.01906356058730717,-0.7944408084997081,1.8402875422155196,0.5968240109750691,0.0,0.0,0.0,0.0,-0.13307647208125103,1.245399698154478,0.4585868097878727,-0.6094492814457996
-0.6872865927998694,0.5070488816530028,1.6922792989155206,0.44374684099762235,-0.03021096115292754,-1.0902480411031192,-0.3615529918942633,0.0,1.0,0.0,0.0,-0.48232679395156364,-0.8029550685469661,-0.8082968253251339,0.23297200138926433
0.33267130924135013,-0.4199143389192141,-0.9832610946268047,-1.5027181942163228,-1.4392597421985542,-1.534268584030186,0.0627251682700745,0.0,1.0,1.0,0.0,-0.18407634430004627,1.245399698154478,-1.4965707870229668,-0.5307263558378248
-0.5537329544638351,-1.3468775594914308,-0.9832610946268047,-1.3729538585353933,-0.03021096115292754,1.0410505649467996,1.1251764226168897,1.0,0.0,0.0,0.0,-0.6001439159662484,-0.8029550685469661,0.7207366798730866,-0.5314279669852897
-0.027253167818695967,0.5070488816530028,0.354509102144358,-1.5970922565297263,0.04143558703583321,-0.8238357153468794,-0.4512611657138112,1.0,1.0,0.0,0.0,-0.15243607284906402,-0.8029550685469661,-0.5858349833803108,-0.2638519730596664
0.040297128019220925,-0.4199143389192141,-0.9832610946268047,-0.8656932736008497,-1.2243200976322723,1.2186587821176265,-0.39826630146454084,0.0,0.0,0.0,0.0,-0.14272008074925827,-0.8029550685469661,-0.27459728901619224,-0.47106814551323883
-0.8739522958023573,-0.4199143389192141,0.354509102144358,-1.290376554011165,-0.17350405753044904,0.77463823919056,-1.4718911717675274,1.0,0.0,1.0,0.0,-0.09156764802265166,-0.8029550685469661,0.41054340730213607,0.11017259011879768
1.1087262347074953,0.5070488816530028,1.6922792989155206,0.01906356058730717,-0.5556189812038391,1.6626793250446927,1.534769258953117,0.0,0.0,1.0,0.0,-0.27699865896676096,1.245399698154478,0.6152500787631001,-0.5173883042086357
0.6173107237644809,0.5070488816530028,-0.9832610946268047,-0.405619719823008,0.11308213522459395,-0.29101106383439956,-1.4888112187868727,0.0,0.0,0.0,0.0,2.0257899345471704,1.245399698154478,-0.15344436100868267,-0.4420019842202834
1.0329255210573136,1.4340121022252195,0.354509102144358,1.564438830969288,0.3519039625204626,0.5970300220197332,0.5565989935328522,0.0,0.0,0.0,0.0,-0.10076146135378697,1.245399698154478,0.7029815093892274,-0.39906560650961936
0.9199979272519412,-1.3468775594914308,0.354509102144358,0.38476305205174544,-1.725845934953597,-0.024598738078159932,-0.30600415828358246,0.0,1.0,1.0,0.0,0.2021724224922581,1.245399698154478,-1.1190123087926684,-0.7198122433342695
0.16972555744912296,-1.3468775594914308,-0.9832610946268047,1.175145823926499,0.9728407134897219,0.5082259134343199,-0.333778575088923,0.0,1.0,0.0,0.0,-0.11097155715765666,1.245399698154478,1.1061283215521462,-0.6668954620281022
0.9880638742031247,1.4340121022252195,0.354509102144358,0.7386657857270079,0.805665434382614,-0.11340284666357282,0.6718468609665061,0.0,0.0,0.0,0.0,-0.14298366358704237,1.245399698154478,0.4042768765431274,-0.3910502199258975
-1.117339621264165,-0.4199143389192141,-0.9832610946268047,-1.3729538585353933,-0.03021096115292754,-1.001443932517706,-1.5766039155853626,0.0,0.0,0.0,0.0,-0.33319230865489774,-0.8029550685469661,-0.7445870959418748,0.8128268989339436
-0.8461071356859641,0.5070488816530028,0.354509102144358,0.8330398480404114,-0.03021096115292754,0.06420537050725345,0.3567508910024716,0.0,0.0,0.0,0.0,-0.6272541821775507,-0.8029550685469661,0.019929656657235555,0.5161777279450187
-1.2266576572766719,0.5070488816530028,-0.9832610946268047,-0.7949127268657971,0.9489585307601349,0.15300947909266682,1.0112055398639412,0.0,0.0,1.0,0.0,-0.7569583294723776,-0.8029550685469661,0.7473694355988753,2.8767716288104026
-0.5191843298749766,0.5070488816530028,0.354509102144358,0.4909338721543241,1.665424012647742,1.129854673532213,1.217438565797848,0.0,0.0,0.0,1.0,-0.5978826740094744,-0.8029550685469661,2.3416793028701073,0.03914937916669706
-0.35881683364908223,-0.4199143389192141,-0.9832610946268047,-0.5707743288714641,-0.8899695394180557,0.8634423477759734,-1.1970202192457102,0.0,0.0,0.0,0.0,0.13643492621422887,-0.8029550685469661,-0.1398668776974963,-0.3377493763019658
-0.6553162237773437,0.5070488816530028,1.6922792989155206,1.7531869555960948,-0.5795011639334261,0.6858341306051466,1.4715585172582042,0.0,0.0,0.0,0.0,-0.6412718659446466,-0.8029550685469661,0.021496289346987947,0.1897495333180271
0.7529269665535815,0.5070488816530028,-0.9832610946268047,-0.8420997580224988,-1.0810270012547507,-1.267856258273946,-0.007828235338893484,0.0,1.0,1.0,0.0,-0.007846787536376175,1.245399698154478,-1.2803754758371528,-0.46617533107145376
-0.4397740584319293,1.4340121022252195,0.354509102144358,-0.783115969076622,0.3280217797908762,0.8634423477759734,1.4144134527966417,0.0,0.0,0.0,0.0,-0.5922451934464524,-0.8029550685469661,0.8988105956082626,0.23808242766648222
6.139266232204228,-0.4199143389192141,0.354509102144358,1.5172517998125863,-1.2004379149026854,0.06420537050725345,-0.04134908320740769,0.0,0.0,0.0,0.0,2.0215368558093987,1.245399698154478,-0.7477203613213793,-0.7626681565558782
0.02998410575389013,-1.3468775594914308,0.354509102144358,-1.6914663188431298,-0.4839724330150784,1.4850711078738665,0.16679941974755716,0.0,1.0,1.0,0.0,-0.3158201087881919,-0.8029550685469661,0.5828730031748868,-0.6510893555841702
-0.9848172851546638,1.4340121022252195,0.354509102144358,0.6914787545703063,0.7579010689234401,1.5738752164592795,1.5510508136321095,1.0,0.0,0.0,0.0,-0.7130027194771872,-0.8029550685469661,1.9129441567745677,1.5094830696623693
0.6858923218289312,1.4340121022252195,0.354509102144358,0.7976495746728849,0.25637523160211545,-1.534268584030186,1.4808166561933176,1.0,0.0,0.0,0.0,-0.3583045211354508,1.245399698154478,-1.0516471031333208,-0.3282659800773587
-1.1529195480795564,-1.3468775594914308,0.354509102144358,1.186942581715674,-0.3645615193671438,1.2186587821176265,-0.17766719787269927,0.0,0.0,0.0,0.0,-0.7010828493427764,-0.8029550685469661,0.5337851788959821,0.09012686497455877
1.1525565793351513,1.4340121022252195,1.6922792989155206,1.6706096510718667,-0.2451506057192098,-1.534268584030186,-0.8155210458849997,1.0,0.0,1.0,0.0,0.770184349175659,1.245399698154478,-1.183244249072512,-0.4190860346353362
0.6100916081787497,-0.4199143389192141,-0.9832610946268047,1.6824064088610418,0.25637523160211545,-0.37981517241981294,-0.379750023594314,1.0,1.0,0.0,0.0,0.1072664421950496,1.245399698154478,-0.14195572128383274,-0.5716328040682119
-0.8388880201002324,0.5070488816530028,0.354509102144358,-1.5381084675838488,-1.725845934953597,0.2418135876780802,-0.39954328614524615,1.0,0.0,0.0,0.0,-0.5442381401489412,-0.8029550685469661,-1.0391140416153024,0.5000810109485864
-1.3272096243636475,-0.4199143389192141,1.6922792989155206,1.1397555505589723,-1.4631419249281412,-1.1790521496885327,-0.7698688435497851,1.0,0.0,0.0,0.0,-0.7586295354718493,-0.8029550685469661,-1.3733290154291211,3.764874758624336
0.7194096441912564,-1.3468775594914308,1.6922792989155206,0.5145273877326749,1.4027200026222864,0.9522464563613867,-0.8369105392868137,1.0,1.0,0.0,0.0,0.527027853457061,1.245399698154478,1.910333102291648,-0.7092589287039146
0.4450832519334562,-1.3468775594914308,1.6922792989155206,0.5145273877326749,-1.4631419249281412,-1.7118768012010124,1.3381136181244995,0.0,1.0,1.0,0.0,-0.39265718758015056,1.245399698154478,-1.5675914689584034,-0.6911982198317544
0.5007735721662426,-0.4199143389192141,-0.9832610946268047,-1.3139700695895158,0.7817832516530271,-1.0902480411031192,-1.5667072843098964,0.0,1.0,0.0,0.0,2.324637526228376,1.245399698154478,-0.5064589270995287,-0.5569066633169485
0.6075133526124168,-0.4199143389192141,-0.9832610946268047,0.5263241455218507,1.5460130989998073,0.3306176962634936,0.6648234452226269,0.0,0.0,0.0,0.0,-0.24616048696560733,1.245399698154478,1.3484341775671647,-0.5713035578195469
-1.1539508503060896,-0.4199143389192141,0.354509102144358,1.705999924439393,-0.7705586257701211,0.8634423477759734,-1.1887198188211259,0.0,0.0,0.0,0.0,-0.5839893978710097,-0.8029550685469661,-0.03803575286359833,1.0204639231008543
-0.4356488495257971,-1.3468775594914308,0.354509102144358,1.4582680108667092,-0.03021096115292754,1.5738752164592795,-0.5582086327228807,1.0,1.0,0.0,1.0,-0.3121658762969341,-0.8029550685469661,1.1029950561726414,-0.56681045747887
-1.0482423720864484,-0.4199143389192141,0.354509102144358,-0.21687159519620156,0.28025741433170237,0.77463823919056,-1.5970356704766475,0.0,1.0,0.0,0.0,-0.18826593315855236,-0.8029550685469661,0.7875796746358505,0.5255515105609965
0.8395563535823605,-1.3468775594914308,0.354509102144358,-1.6324825298972523,1.4027200026222864,0.6858341306051466,-0.8318026005639926,0.0,0.0,1.0,0.0,0.5963272040686197,1.245399698154478,1.6252059527567335,-0.7158027113483231
0.23366629549417406,-0.4199143389192141,1.6922792989155206,-0.48819702434723633,1.617659647188568,-0.29101106383439956,0.998116446886712,1.0,0.0,0.0,0.0,-0.3987977113673984,1.245399698154478,0.7019370875960593,-0.5128527363909139
-0.5052617498167801,-0.4199143389192141,-0.9832610946268047,1.1515523083481485,0.9011941653009616,-1.7118768012010124,1.4262255610931658,0.0,0.0,1.0,0.0,-0.6070060501415949,-0.8029550685469661,-1.0506026813401523,-0.2604100483190529
-1.1807647081959498,-0.4199143389192141,1.6922792989155206,0.7032755123594814,-1.4392597421985542,-1.267856258273946,-1.0096227173522065,0.0,1.0,1.0,0.0,-0.6417410295474383,-0.8029550685469661,-1.3978729275685733,1.2091405696302966
-0.060770490181021285,-1.3468775594914308,0.354509102144358,-0.14609104846114893,0.6384901552755056,0.15300947909266682,-0.12116062575148935,0.0,0.0,0.0,0.0,-0.27796626513689193,-0.8029550685469661,0.5369184442754863,-0.6391139027633711
-0.5196999809882433,1.4340121022252195,-0.9832610946268047,-1.5734987409513754,-0.2690327884487962,0.6858341306051466,-0.09625942447773583,0.0,0.0,0.0,1.0,-0.4613920920251342,-0.8029550685469661,0.27267973060393624,0.33073053499802235
0.5023205255060423,-0.4199143389192141,0.354509102144358,-0.2640586263529033,-0.05409314388251446,-0.2022069552489862,1.3840850666298905,0.0,0.0,0.0,0.0,-0.38569523570592895,1.245399698154478,-0.18529922570031251,-0.5571265893874959
-0.060770490181021285,-1.3468775594914308,0.354509102144358,-0.11070077509362236,-1.5825528385760756,0.8634423477759734,0.9773654458252505,0.0,0.0,0.0,0.0,-0.46871157052857837,-0.8029550685469661,-0.7304874017341043,-0.6391139027633711
0.9004031849478125,-1.3468775594914308,-0.9832610946268047,1.5172517998125863,-1.057144818525164,0.15300947909266682,0.06049044507884044,0.0,1.0,0.0,0.0,0.018643597097896043,1.245399698154478,-0.6124677391060995,-0.7188609084835949
-0.1479155283230667,-0.4199143389192141,-0.9832610946268047,0.4909338721543241,1.0922516271376566,-0.024598738078159932,0.639602997778697,1.0,0.0,0.0,0.0,-0.45112171386419675,-0.8029550685469661,0.6679933793180931,-0.41842643092154075
-1.0389606520476509,-0.4199143389192141,1.6922792989155206,-0.6769451489740428,-0.1257396920712752,-1.001443932517706,1.2879919694068165,0.0,1.0,0.0,0.0,-0.7183812719468464,-0.8029550685469661,-0.7821862804959294,0.494424827828551
0.4610684364447191,1.4340121022252195,-0.9832610946268047,0.08984410732235978,-0.6750298948517738,1.30746289070304,-1.7879448802420908,0.0,1.0,0.0,0.0,5.242634173338733,1.245399698154478,0.29147932288096323,-0.26863239115616977
0.5812151458358232,-1.3468775594914308,0.354509102144358,0.01906356058730717,-0.3645615193671438,0.8634423477759734,-0.34399445253456545,0.0,0.0,0.0,0.0,0.07513673829421244,1.245399698154478,0.30819007157165434,-0.700772168333777
0.07690835706114543,-1.3468775594914308,0.354509102144358,1.6706096510718667,1.3071912717039387,1.4850711078738665,1.507633334488129,0.0,0.0,0.0,0.0,-0.48933952063159963,-0.8029550685469661,2.3845005963900037,-0.6567207938209895
0.6069977014991503,0.5070488816530028,0.354509102144358,-0.4999937821364115,0.9250763480305486,-1.267856258273946,0.8949999339197583,1.0,0.0,0.0,0.0,-0.28990616322803103,1.245399698154478,-0.6223897461411972,-0.44003292949662587
-0.060770490181021285,-1.3468775594914308,0.354509102144358,-0.08710725951527148,-0.7705586257701211,1.8402875422155196,0.1699918814493207,1.0,1.0,0.0,0.0,-0.3472051019971163,-0.8029550685469661,0.48469735461707736,-0.6391139027633711
-0.020549703346230973,1.4340121022252195,-0.9832610946268047,-0.5117905399255872,-1.3198488285506196,-1.001443932517706,0.12146646358251871,1.0,0.0,1.0,0.0,-0.3230698467891643,-0.8029550685469661,-1.252176087421612,-0.07749743444554319
-0.2608431221284394,0.5070488816530028,0.354509102144358,0.6442917234136045,-0.8422051739588818,-1.7118768012010124,-0.5463965244263564,1.0,0.0,0.0,0.0,-0.22813953127041756,-0.8029550685469661,-1.4318166358465394,-0.15138263403990987
-1.2766758152635265,0.5070488816530028,-0.9832610946268047,0.5735111766785523,1.5460130989998073,1.8402875422155196,-0.007828235338893484,0.0,1.0,0.0,0.0,-0.7547867511699564,-0.8029550685469661,3.0174202030499218,3.984188871776311
-1.0683527655038436,0.5070488816530028,-0.9832610946268047,0.7622593013053593,0.3280217797908762,-0.7350316067614663,0.5830964256574873,0.0,0.0,0.0,0.0,-0.7052724790139493,-0.8029550685469661,-0.38896147536810816,1.3142222331275233
-1.2617219329787968,-0.4199143389192141,-0.9832610946268047,-0.8303030002333237,0.1608465006837678,0.6858341306051466,-0.2871686342431793,1.0,1.0,0.0,0.0,-0.7414887644266495,-0.8029550685469661,0.620472187728941,2.11512261349079
0.26666796674323273,-0.4199143389192141,0.354509102144358,-0.6533516333956919,0.3757861452500495,-1.0902480411031192,0.7989068366966838,0.0,0.0,1.0,0.0,-0.3619059807512542,1.245399698154478,-0.6573778762123313,-0.5190404491309233
-0.54702948999137,-1.3468775594914308,-0.9832610946268047,-1.3257668273786916,-0.4362080675559046,0.3306176962634936,1.3387521104648525,0.0,0.0,1.0,0.0,-0.6112362286859375,-0.8029550685469661,-0.08190146817666213,-0.5336859250444944
-0.056129630161622236,0.5070488816530028,-0.9832610946268047,0.5499176611002016,1.1400159925968303,1.4850711078738665,-1.2551230222178016,0.0,0.0,0.0,0.0,0.5022219393406571,-0.8029550685469661,2.2163486876899254,-0.2519988825102673
0.9519682962744666,1.4340121022252195,-0.9832610946268047,-1.6324825298972523,0.11308213522459395,-0.5574233895906395,-0.16521659723582252,0.0,1.0,1.0,0.0,0.138839245351805,1.245399698154478,-0.3539733452969741,-0.3843831718479779
-0.7110065440101302,-0.4199143389192141,-0.9832610946268047,0.3375760208950437,-1.3198488285506196,0.6858341306051466,-0.3251589284941621,1.0,0.0,1.0,0.0,-0.4994850685424552,-0.8029550685469661,-0.5774796090349654,-0.09956508963110937
-0.3041578156428289,1.4340121022252195,1.6922792989155206,1.3049101596074288,-1.295966645821033,-1.001443932517706,0.7008982624525517,0.0,1.0,1.0,0.0,-0.501433410878756,-0.8029550685469661,-1.2427762912830984,0.11059946463660622
0.5678082168908932,1.4340121022252195,-0.9832610946268047,0.01906356058730717,0.1847286834133547,0.5082259134343199,-0.9058677120449004,0.0,0.0,0.0,0.0,0.5084218870314064,1.245399698154478,0.5029747359975203,-0.2986062552164261
4.425443609582997,-0.4199143389192141,1.6922792989155206,-0.181481321828675,1.593777464458981,-0.5574233895906395,0.5275475920468061,0.0,0.0,0.0,1.0,0.8927864919792491,1.245399698154478,0.39069939323194075,-0.7419439340283324
-1.146731734720358,-0.4199143389192141,1.6922792989155206,0.01906356058730717,-0.6511477121221868,-1.001443932517706,1.3984511442878254,1.0,1.0,0.0,0.0,-0.7442616045860811,-0.8029550685469661,-0.9889817955432297,0.9754768304041594
3.9054918586043974,-0.4199143389192141,0.354509102144358,-1.5027181942163228,1.3549556371631126,-0.5574233895906395,-0.2878071265835318,0.0,0.0,0.0,0.0,1.4685125981998228,1.245399698154478,0.2705908870175998,-0.7330311595474138
-0.060770490181021285,-0.4199143389192141,-0.9832610946268047,0.5971046922569028,0.9967228962193088,-1.0902480411031192,1.5216801659758874,1.0,0.0,0.0,0.0,-0.5193172589205594,-0.8029550685469661,-0.4265606599221627,-0.4445808367709583
1.0081742676205199,0.5070488816530028,-0.9832610946268047,1.1279587927697972,-0.8660873566884688,1.4850711078738665,1.8230485506223397,1.0,0.0,0.0,0.0,-0.3354476601799943,1.245399698154478,0.19852578328899498,-0.5044214329751003
0.7008462041136609,0.5070488816530028,0.354509102144358,-0.9128803047575514,-1.6303172040352494,-0.29101106383439956,-1.4335816313463683,0.0,1.0,0.0,0.0,1.8636051018825701,1.245399698154478,-1.1446006427252888,-0.457253543714214
